label,ae_k2_z1,ae_k2_z2,ae_k2_err,vae_k2_z1,vae_k2_z2,vae_k2_err,ae_k8_z1,ae_k8_z2,ae_k8_err,vae_k8_z1,vae_k8_z2,vae_k8_err,ae_k32_z1,ae_k32_z2,ae_k32_err,vae_k32_z1,vae_k32_z2,vae_k32_err
2,3.331994,-9.310734,0.04710126,0.5865068,0.6247951,0.06481399,-2.0590222,-4.0379558,0.03607455,0.001858307,0.7269151,0.040438462,0.33355817,2.3269534,0.009611357,1.1088738,0.05730248,0.028569795
7,13.363663,-6.4558067,0.03216316,1.4790295,-0.56986636,0.032658055,-2.408468,9.958269,0.013228505,0.043425035,0.41064006,0.019664159,-11.314602,11.308665,0.00656497,-1.2552427,1.7670856,0.019078854
7,9.463126,-10.791779,0.036756903,2.111343,-0.67255783,0.039982587,-8.888116,0.56328887,0.012237574,-0.71189356,0.78620964,0.022909267,-7.0109377,-0.48627898,0.005999851,-0.26589096,0.49785882,0.021499306
1,4.4749413,-2.9914508,0.028232768,0.8875767,-1.8680893,0.025676662,0.6826362,5.695604,0.011231038,-0.59004664,-2.4729195,0.020401169,-4.9848323,-4.599932,0.0056099533,-1.6489091,-0.93661237,0.019069664
7,10.192983,-9.714289,0.023211004,1.9871773,-1.5770254,0.020530313,-11.636967,4.537284,0.010676921,-1.7299399,0.45107144,0.023970991,-12.640335,-3.6008158,0.0054747597,-1.5604254,-0.46225712,0.017751375
9,9.084293,-4.714355,0.031312343,1.154893,0.21011856,0.038116354,-2.8934126,3.961144,0.018976945,-0.3092761,1.1216897,0.027751867,-6.451654,1.672049,0.014300745,-0.091647305,0.112155,0.02344548
8,4.428318,-13.290941,0.07065237,0.20201,-0.6304019,0.0772646,-4.3265033,-4.085146,0.03403899,-0.57324266,1.474669,0.038332574,-0.9217811,1.5116415,0.012047006,0.9006099,-0.14412554,0.03648225
6,1.8275986,-4.058999,0.03435424,0.6910246,1.0052559,0.039157603,-1.5763522,-0.8688198,0.014381209,-0.40032604,-1.0007322,0.026426507,-1.3524369,-6.447781,0.0095212385,-0.32303643,-1.6046721,0.028142044
5,4.6148148,-4.3318777,0.047670383,0.94273406,0.27827796,0.047779623,-3.1587727,1.1601158,0.020164294,-1.0447146,0.34918863,0.028547369,-5.317295,-4.3566833,0.010341612,-0.5225132,-1.0888023,0.02924475
3,0.06621279,-7.4819293,0.049479242,-0.78457975,-0.14449464,0.045201905,9.881398,-3.194758,0.03584067,1.4288056,-0.37903354,0.03903688,10.319857,6.605592,0.009938678,0.73473006,1.0115982,0.029085217
9,12.28504,-13.208691,0.025020044,2.7880688,0.24157217,0.02612706,-12.980852,2.4752617,0.013989565,-2.0400772,1.617348,0.022217833,-9.99657,-3.9395795,0.009601767,-0.56826353,-0.6817736,0.027128609
2,2.7699313,-7.2681203,0.04896968,0.2797802,0.7375103,0.05733479,0.44169402,-0.09090821,0.020264428,-0.010226182,-0.967799,0.03407518,-0.80812144,-1.7860206,0.016319137,-0.13332231,-0.08616822,0.037301265
8,5.548983,-13.99338,0.058370017,1.5036527,0.42786574,0.07402734,-6.3407845,-5.0709004,0.031214053,-1.2288254,1.4911008,0.03702969,-1.7494111,-6.496833,0.016800823,0.8227337,-0.6767602,0.033882733
9,10.001518,-5.4707975,0.027748315,1.3088441,-0.48580092,0.034833603,-4.222536,6.567074,0.025565762,-0.8293121,-0.31983772,0.02756034,-9.749081,1.5904969,0.014259218,-1.4331963,-0.18666902,0.04520645
5,0.11639246,-7.522779,0.048847027,-0.9504494,-0.2928106,0.037125207,13.919267,-1.4746684,0.021921538,1.754329,-1.051604,0.025265832,9.744011,7.9405565,0.017797017,0.04999525,1.0469549,0.02264172
3,1.8905784,-10.770057,0.042567775,-1.0667756,-0.7559113,0.035057724,6.2569666,-8.722758,0.010279849,-0.15626597,-1.250426,0.015075382,11.783124,0.34596923,0.008153038,0.76894903,-0.55770755,0.01565051
5,0.55100465,-6.205617,0.06383521,-0.27164897,-0.31884232,0.0560447,9.632188,1.917175,0.029497705,1.1239114,-0.3268886,0.036050465,1.8075225,5.812161,0.020194236,-0.4768944,1.1810392,0.048137277
5,5.1351924,-6.770789,0.050017472,1.4491653,-1.8186569,0.051698003,-10.933048,0.26783845,0.015746873,-1.7852004,1.2486131,0.022519913,-5.388423,-12.787796,0.008920355,-0.24140228,-1.2106512,0.031857233
7,9.937866,1.1241049,0.02087982,0.42390743,-0.2689826,0.032421693,6.14571,8.374459,0.012002965,0.94572794,-0.68887293,0.027764939,-3.5365071,11.457766,0.007845226,-1.1173413,1.6759304,0.016870216
0,-2.2971997,-8.325581,0.04639837,-1.2354262,0.77426964,0.047231562,7.25228,-5.2534947,0.015342154,1.8983406,1.5334533,0.030410735,13.297448,10.269757,0.0108873155,2.10463,2.218249,0.019294526
0,-4.8947387,-5.755307,0.035048354,-1.3789711,1.9198905,0.04703018,-0.7207302,-5.0629177,0.01400742,0.7427051,1.9642603,0.021044284,6.726292,-1.165009,0.006699784,1.6104664,1.1132609,0.023557384
3,3.9266195,-13.221104,0.0414419,-0.11047262,-0.7501005,0.045946196,-1.1253041,-2.102436,0.026266512,-0.38588572,0.4873302,0.037589535,-0.82019216,6.20971,0.018366693,0.38960636,0.4610232,0.028473353
0,-7.6579647,-10.452958,0.08160098,-2.4417922,1.5830821,0.089885905,9.623554,-10.980232,0.037282098,2.2143784,1.7972229,0.046171583,18.703918,12.088534,0.0055766106,2.755687,2.2747738,0.03080527
9,10.717379,-2.6255682,0.035393465,0.5393007,-0.61103684,0.033830743,2.6029546,10.51913,0.0057257796,0.053824212,-1.5370313,0.017305989,-5.9424896,7.8681006,0.0037218155,-1.7654538,0.122318104,0.017771099
7,11.940831,0.4878206,0.028476728,0.7799485,-0.27807674,0.036039308,3.5159864,7.0997005,0.017134719,0.58629155,0.47665042,0.024216961,-4.4840074,12.538276,0.008193674,-0.29111552,1.53623,0.030750006
9,16.497797,-4.6701627,0.03225256,1.0358192,-0.34914938,0.043214288,-0.9555154,10.2135725,0.0148919355,0.15345068,0.55602664,0.021728497,-7.7904315,14.522217,0.009190781,-0.9057971,1.5567999,0.023139287
8,1.8418247,-6.7319922,0.047405448,-0.31545866,-0.7458435,0.038565144,7.391829,2.735914,0.015749365,0.08117474,-2.2803922,0.022269268,0.6532992,4.4912543,0.011383239,-1.273736,-0.2960151,0.025169492
8,3.7018156,-11.223777,0.04589222,-0.45922956,-0.8125613,0.050562255,1.8803916,-5.572038,0.020866673,-0.4106709,-0.5878929,0.01960594,3.3296416,1.5452238,0.012447611,0.7024783,-1.0982037,0.032680724
8,0.032948118,-5.3581185,0.08943761,-0.65752745,-0.0050519854,0.08497612,17.350304,2.6945217,0.029935718,2.3756382,-1.3100069,0.06363803,8.618757,7.598577,0.019463515,0.082019776,0.90662,0.03862562
0,2.2537944,-12.585335,0.05327489,0.25325382,2.768582,0.048969455,-5.725463,-10.344315,0.016455775,-1.0553912,1.3759687,0.021815136,6.5812726,-5.798447,0.008622796,2.0901086,-1.7739385,0.021055209
9,11.812077,-7.216153,0.063231274,0.86917245,-0.50822264,0.06270562,-0.029876413,1.1345507,0.031247957,0.53564984,1.048924,0.029889526,-1.103697,12.576635,0.0210989,0.71231306,1.1950678,0.039551094
3,3.725416,-2.5057924,0.037849136,0.4434275,-1.2224065,0.03074575,2.4318328,4.185803,0.017666623,-0.31267625,-1.6676134,0.020774197,-2.9560254,0.025154626,0.012425676,-1.5376824,0.0058657066,0.029536515
6,1.6262131,-5.1568336,0.047008,0.58717465,0.906268,0.047581084,1.775785,-1.4337815,0.011263601,0.14741826,-0.9914656,0.03206594,0.76896054,-1.4802521,0.009235509,0.34494185,-1.3634381,0.022338128
1,3.4196975,-2.8899329,0.021696242,0.7375809,-2.2317045,0.017690614,-2.0100126,3.8605883,0.011079467,-1.14841,-2.1404095,0.015007221,-5.2139378,-8.941294,0.004174502,-1.9001944,-1.2751323,0.012609875
8,5.7384295,-12.491509,0.042777814,0.19576034,-0.65996826,0.065992795,-3.9622726,-4.4235077,0.020872973,-1.0216004,-0.032292757,0.025284726,0.13348815,-3.9658575,0.009216445,0.51076424,-1.5816544,0.022536675
4,10.844204,-2.676666,0.08319193,0.7095047,0.40975246,0.065932184,-3.086482,2.1521375,0.03180173,0.73028904,2.0748491,0.038443886,-1.5714651,7.378266,0.018283492,1.3100166,0.88479984,0.038551837
5,6.1656322,-1.4027753,0.033861585,0.7843393,-0.9323124,0.035034396,-0.32893524,5.015029,0.018162662,-0.54365593,-0.7663503,0.018502628,-5.7709975,-1.3293395,0.010221042,-1.0993794,-0.66857487,0.032858416
4,9.176725,-2.8847547,0.029836647,0.86978406,-0.6451669,0.034781616,-0.84839034,8.404006,0.022988947,-0.36736032,-0.7029266,0.025996909,-7.4293656,3.698327,0.013148805,-1.2230073,-0.35397637,0.020343529
4,12.943308,-2.4969027,0.054124907,1.1160444,-0.039817095,0.057189714,-2.828808,5.8667383,0.015248782,0.605736,2.3459048,0.014777427,-3.433553,10.942386,0.006812624,0.56634516,1.2128323,0.021457957
7,8.607068,-8.545985,0.023502583,1.7552701,-1.3414496,0.02501977,-10.066679,5.708341,0.013960136,-1.4905559,0.006679358,0.019651158,-11.919408,-4.7877088,0.009589187,-1.8957019,-0.34201124,0.027684769
8,8.8744545,-18.002913,0.028158275,1.88054,0.92758304,0.053324368,-10.702561,-7.068756,0.017142663,-2.2656894,1.1621373,0.02141024,-2.396558,-7.6638575,0.0077768527,0.7581255,-1.9022336,0.020545753
5,3.6783679,-4.975077,0.04200301,0.54888624,-1.8370206,0.05802835,-8.654648,0.21417342,0.019375408,-1.3904948,0.9689735,0.035974976,-4.589738,-11.071157,0.013443711,-0.27238294,-0.9415189,0.031532116
8,3.985096,-7.2020535,0.033378396,-0.49246633,-1.6554067,0.031871658,-5.403158,-1.7986064,0.02416516,-1.5940465,-0.95009947,0.033358842,-3.816434,-9.167702,0.01789236,-0.82270974,-1.6147962,0.02817139
3,2.1996737,-10.468422,0.05562425,-0.9916847,-1.0943956,0.053761557,-2.1199653,-11.380299,0.01746064,-0.94298744,0.043108676,0.019505367,5.8559885,-7.695759,0.009216236,1.3207294,-1.3243676,0.02163834
6,-2.702242,-3.3511074,0.059387762,-0.8567385,0.96430093,0.06304371,4.0057144,-4.9423165,0.039250728,1.1969928,0.83901316,0.0465797,7.812746,-0.9410251,0.014425421,1.1595275,1.1750017,0.034265738
3,0.2209152,-8.183304,0.07968357,-1.370907,-0.26970604,0.05870565,9.971364,-3.169646,0.0299131,1.1972553,-0.95722026,0.037978057,8.764916,3.1039732,0.015225284,0.2669468,0.9792371,0.03883474
6,1.1138865,-6.4224997,0.050287966,0.67860407,1.8008441,0.03617543,2.2551434,-8.373888,0.0114695495,0.051773325,-0.4890182,0.019589633,9.46504,-7.7384963,0.0064632515,1.3444376,-2.0521395,0.0263834
3,0.2092781,-3.3744476,0.06253152,-0.20319106,-0.34084335,0.063481644,4.5206957,5.502028,0.03282093,0.7615002,-0.6724123,0.051283322,-2.29749,3.8103836,0.02242114,-1.0790128,0.968873,0.042528484
2,1.8759918,-8.504949,0.07632778,-0.5088197,0.8829257,0.085205525,0.42059594,-5.054197,0.033013552,0.15323837,0.1813784,0.062794946,7.969952,-5.351248,0.020611845,0.9898701,0.037801884,0.057764288
2,4.527081,-10.777256,0.059521925,-2.2291644,-1.3033755,0.03922444,-0.30036703,-7.7084975,0.012961224,-0.49070868,0.16972567,0.017862795,3.8822243,-2.4939742,0.009983741,0.8857064,-0.34766567,0.01923591
7,15.001345,-15.586128,0.023110295,3.439752,-1.0019045,0.016750112,-16.078638,4.2922525,0.00903833,-1.2788049,2.158563,0.013930201,-13.5683,0.64868397,0.006281382,-0.72355205,0.9103327,0.01690953
4,6.8851957,2.7315006,0.046103045,0.034876518,0.1984927,0.049805578,11.265899,6.816158,0.029241266,2.6469705,0.6737264,0.028109211,1.6754378,16.850464,0.014133453,0.5028504,2.6444333,0.02683424
6,4.8885384,-1.4811112,0.06096079,0.07919258,0.8191065,0.04565897,4.9472213,0.49761906,0.017145243,1.1464771,0.090542875,0.025621817,2.4465399,3.0743186,0.010376461,0.6363525,0.30249518,0.034019433
8,1.2278775,-6.8396997,0.044594444,-0.6192544,-0.7755734,0.04192839,5.113724,-1.8331044,0.022090537,0.4091737,-1.2594799,0.025397716,5.605489,0.2544464,0.013325013,-0.119898394,-0.51654226,0.029384105
4,4.1959496,-4.5082936,0.03386326,1.0892106,0.38748097,0.039889768,-7.0844054,5.8616543,0.0149809,-0.5528173,0.29683563,0.017782738,-9.110313,-2.918741,0.011759529,-1.1187934,0.005581625,0.02367586
7,9.800772,-6.5409393,0.02929532,1.5568432,-0.4867731,0.03202921,-5.6523137,7.3604045,0.022978595,-0.6721248,0.26913226,0.028193409,-11.089534,2.2627304,0.016048204,-1.3966025,0.4401071,0.028240103
7,15.200299,-10.572535,0.02613357,2.0931194,-0.7050709,0.026181037,-7.2475805,10.33729,0.010761973,-1.0690713,0.36688885,0.014490461,-14.064029,7.2173586,0.0061526895,-1.547321,0.97604734,0.011942469
5,4.8048882,-1.1777736,0.052008357,0.63566864,0.37592033,0.05461294,0.3298354,5.887483,0.04900853,0.35033602,-0.11724621,0.0525693,-7.113219,3.5564008,0.031456098,-0.81584966,0.31033584,0.048088025
6,-1.7563909,-4.772836,0.056890994,-0.30287114,0.9521689,0.05468198,6.7710323,-4.893463,0.012588246,1.8162707,0.43543264,0.021850511,11.379307,2.7135813,0.008140165,1.6863098,0.18679701,0.025093563
3,4.576555,-12.790912,0.04158576,-0.94395053,-1.2124525,0.049591467,-4.9938126,-4.628201,0.017216228,-1.2920619,0.0062795975,0.0238585,-2.5338504,-1.5298798,0.011207712,0.19432934,-0.5472923,0.024030203
6,-1.513693,-1.096721,0.05704385,-0.19056968,0.79241097,0.07674434,9.068925,6.076782,0.014371927,2.4216614,-0.15280905,0.046392094,3.1275527,6.793696,0.017713752,0.27720475,1.5613712,0.039014272
0,-4.889629,-7.140846,0.044326715,-1.9604706,1.2200707,0.029577078,9.622627,-6.455737,0.009004198,2.3058197,1.5290258,0.015677342,15.984231,5.4134116,0.0052444716,1.5785396,1.9146382,0.020628963
2,2.2870882,-5.960075,0.04983382,-0.03733631,0.079036474,0.069391765,-0.6691384,-1.4765846,0.019908326,-0.3465305,-0.5385697,0.029859072,-1.6544952,-2.9727337,0.012963751,-0.43462902,0.44884974,0.027723107
5,7.000629,-4.557698,0.058971543,0.16284709,-0.88605213,0.039124753,0.4621729,2.4408507,0.028875224,-0.18886034,-0.58686703,0.029580234,-3.044816,3.8165712,0.018035924,-0.7162038,-0.27906564,0.031919967
9,9.110035,-3.0722153,0.04373124,1.1133316,0.27440628,0.040499516,-3.6586194,4.304683,0.02980927,-0.5463442,1.1302783,0.035169177,-7.2204757,1.020518,0.020232966,-0.2324813,-0.23954508,0.03599808
8,7.383815,-12.744526,0.03745833,-0.76087666,-1.8739253,0.059497036,-11.988957,-5.025986,0.0153288795,-2.588701,0.7248556,0.028141826,-6.4549565,-12.230629,0.008003686,-0.258718,-1.870643,0.019721663
8,1.7972561,-6.0426,0.040458113,-0.3019469,-1.0087042,0.037834518,4.7231693,-1.113636,0.021028683,-0.21898161,-2.2727227,0.026142232,3.7007136,-1.4642305,0.013427304,-0.5930966,-1.1310674,0.025397804
7,14.173721,0.72663444,0.019204607,0.83140236,-0.37499946,0.033140756,4.3271666,12.319806,0.00758493,0.56505644,-0.0104504,0.018702393,-9.245822,15.090875,0.0047229254,-1.3929712,2.1068428,0.02448304
8,-0.481378,-2.957818,0.08800907,-1.1626456,-0.05996158,0.08343195,11.261813,1.4195385,0.05545294,1.7148229,-0.9556893,0.06580363,4.403724,-0.703763,0.028756367,-0.6380022,1.2403401,0.060134247
4,6.9676843,-0.40111822,0.054948725,0.6176589,0.13827501,0.052978154,1.0763345,10.057962,0.03361116,1.4355404,0.47085893,0.035902318,-7.933272,10.170851,0.01398706,-0.73913234,1.7652746,0.041091125
6,2.6205518,-8.313616,0.04553277,0.8882694,1.1895413,0.046440057,-2.2944477,-3.5286062,0.016428886,-0.6585214,-0.054978717,0.024768665,0.101678215,-3.3059285,0.013031003,0.54576486,-1.7519195,0.022663005
4,10.794325,-0.9059218,0.025648126,0.69772536,-0.1498931,0.02851414,1.7774754,11.532658,0.011919307,0.80817163,-0.43317336,0.011721878,-7.633428,12.184384,0.00588959,-1.2807647,0.98587555,0.016559793
2,3.3145852,-8.962351,0.07095171,0.38368586,1.025248,0.066075906,0.29764616,-2.892696,0.025172327,0.3440397,0.20116799,0.031677797,2.9964807,0.42705393,0.012396877,0.91125864,0.46499267,0.030226082
2,0.6773051,-3.3212454,0.067407645,0.06272729,0.9159634,0.07214247,2.366117,-1.3369148,0.024926336,0.7777026,-1.0478733,0.030740349,3.208349,-4.6283817,0.017467715,0.04721801,0.30758274,0.037794955
8,5.241628,-11.833505,0.038792152,0.4961463,-0.793944,0.04123541,-3.263044,0.85314596,0.019645825,-1.076201,-0.54976445,0.02386725,-4.3152475,1.28898,0.011388377,-0.8456703,-0.6553813,0.025520494
3,4.0526953,-9.378263,0.055168673,0.03937829,-0.98171926,0.039592825,-0.059920035,4.9478407,0.023286635,-1.0794094,-1.3639758,0.024070395,-6.0215755,2.023434,0.013184973,-1.5890325,-0.13719131,0.02879737
3,0.18983829,-5.5218177,0.062615454,-1.2927612,-0.3483915,0.04440148,13.26465,2.515175,0.019191792,1.5813866,-1.539582,0.025997493,5.697771,3.7877448,0.0061091892,-0.6393059,1.1876907,0.037993938
7,12.653802,-12.785476,0.021296024,2.6093535,-0.87336415,0.018759066,-11.835273,4.919211,0.010913554,-1.0243983,1.0409843,0.012939363,-12.490448,2.1230822,0.0077800495,-0.9450405,0.94493145,0.013506079
3,4.019507,-10.2744055,0.049490657,0.20764384,-0.914914,0.053425264,-3.785777,-1.7609236,0.030731035,-1.0888654,0.06127436,0.032485362,-5.088503,-1.3000315,0.009389443,-0.37708965,-0.336494,0.026404763
2,1.3513193,-4.758289,0.07036264,0.019897249,0.9986499,0.06812584,-0.5423662,-4.9509964,0.020697424,0.1436699,-0.21549174,0.032193046,3.8975077,-4.1847544,0.016492154,0.6613751,0.48165888,0.036072265
1,5.5291495,-8.539136,0.02972339,-1.7445385,-2.7720442,0.012776449,-10.416391,-2.6200325,0.0048013683,-2.1174228,-0.4447032,0.011554673,-4.68033,-14.234266,0.0028996733,-0.75565326,-1.6742241,0.012620364
6,3.868243,-9.886351,0.06438529,1.0876824,2.049787,0.035456408,-7.775981,-9.119445,0.016206216,-1.8384864,0.2201946,0.027164452,3.5138555,-9.611043,0.009043414,1.0789981,-2.5936131,0.01995344
1,3.9574175,-2.706766,0.018722385,1.0088576,-2.1103954,0.01368155,-2.6247685,5.9905066,0.006782182,-0.919291,-2.109537,0.008654148,-7.2781143,-7.7360187,0.004837856,-2.201465,-0.9820311,0.009214901
5,-0.33801797,-10.199393,0.07496549,-0.22051018,1.4295051,0.08856096,4.3571706,-6.383125,0.039369497,0.31295174,0.9293525,0.046835564,8.17828,1.8842511,0.016010042,1.2159637,-0.025527725,0.037252802
2,0.64443505,-3.3064368,0.07032056,0.26435098,0.9012629,0.06727208,-0.99115396,-2.833805,0.026497858,0.6115809,0.48353788,0.04791942,4.719567,-1.7648119,0.023723096,0.97467923,-0.18401515,0.044171296
1,5.052374,-4.2740865,0.032374308,0.77153194,-1.965629,0.0180653,-2.2937276,4.827791,0.007729371,-1.4108233,-2.7864804,0.020669134,-5.9199657,-7.279181,0.0039963946,-2.00282,-1.3594828,0.012258219
0,-7.114963,-6.451987,0.028350018,-2.1820955,1.8159926,0.03647696,4.0492682,-7.954486,0.01250856,1.477936,1.9634479,0.022480886,13.842044,3.280385,0.0069446363,2.2568166,2.030685,0.012922756
7,6.3075695,-1.7863098,0.02832308,0.9082285,-1.0294998,0.026817393,0.9307988,10.839767,0.009735669,0.10011624,-1.5295416,0.01842716,-9.55806,2.768906,0.007235527,-2.2528234,0.7441408,0.017180823
3,2.967599,-14.089757,0.035839595,-0.5262015,-0.79149973,0.05637822,-0.3147513,-10.755461,0.025067654,-0.7288144,0.20496805,0.029502757,7.461218,0.2960331,0.016890574,1.4308591,-0.8442923,0.026405908
5,3.5594532,-5.5626845,0.047651265,-0.09515725,-1.9753634,0.053656064,-8.660468,0.86610305,0.026692925,-1.1885681,0.5491548,0.03868568,-5.2836266,-10.039219,0.015436664,-0.5115877,-0.7620728,0.033017505
6,-1.1536399,-7.0756526,0.0696436,0.2645578,1.4887805,0.06760168,0.28331232,-9.601945,0.044206027,0.1516343,0.65958095,0.050220534,11.008641,-6.7844424,0.018378347,1.4314004,-0.96247923,0.046459965
1,4.7310863,-5.609438,0.043638136,0.85671824,-2.0037098,0.023873711,-1.9563246,2.487104,0.008399686,-1.437735,-3.033269,0.011562176,-3.3401186,-8.040709,0.0049575428,-1.5424963,-1.6638657,0.021894198
8,3.065987,-12.259232,0.04870245,-0.29738802,-0.69305044,0.06122406,1.33829,-5.4039593,0.035596635,-0.104474135,0.5201175,0.043179277,4.059744,2.118432,0.015800105,1.0188956,-0.14735806,0.039740868
1,4.484048,-6.8549933,0.024750339,-1.514285,-2.6768486,0.009959599,-8.485354,-0.96101457,0.0037559776,-1.6446865,-0.7082797,0.015556601,-4.7651167,-12.796685,0.0025895615,-1.1976937,-1.5239792,0.016299732
2,2.014665,-5.109591,0.06289071,0.29602045,0.7677739,0.07611245,-0.7366569,2.5185726,0.04263076,0.42788398,-0.3466139,0.041792918,-1.4618362,-2.5173168,0.016808003,-0.47866794,0.11108542,0.048987385
5,2.3514278,-10.002529,0.05535457,0.45894372,-0.13075441,0.066429086,0.60788184,-1.7196655,0.020978214,-0.12539163,0.6941146,0.026572889,1.4936227,1.2842652,0.015549728,0.52088904,-0.5402134,0.030922063
8,3.6596193,-9.031343,0.043036617,0.023444463,-0.9280021,0.0509648,0.698873,0.67495704,0.027165374,-0.37001088,-0.24002227,0.032279246,-2.1123714,1.6304693,0.016260535,-0.46921298,-0.17154461,0.033936273
0,-3.115316,-3.0145373,0.044702772,-0.85401744,1.1077238,0.06861834,1.4339911,0.019336583,0.019494819,1.2451788,0.9332645,0.0261276,1.4528682,-1.5082994,0.009711086,0.43443388,1.318902,0.029917946
5,0.45299965,-9.529913,0.055637784,-0.4301395,-0.39181075,0.05249736,11.135171,-1.9129579,0.03501019,1.3154361,0.034356497,0.035427377,7.888179,9.435894,0.01877941,0.5510143,1.0095375,0.034651447
6,1.3388778,-4.5477505,0.039000332,0.48489442,0.44214895,0.045634378,1.7512186,-0.4209625,0.020033602,0.1485534,-0.70702714,0.029461749,-0.22428,-1.8470578,0.01225375,0.15432657,-0.92884403,0.029570883
0,1.5664533,-8.197096,0.03925498,0.30541664,1.0157746,0.046826202,1.9883635,-3.8908246,0.014948202,0.124543026,0.0030444055,0.034634925,4.743904,-0.9423097,0.008455514,1.1715342,-1.1447384,0.026992291
2,-2.4185772,-4.390724,0.09454589,-0.18447939,1.604216,0.08846531,-4.608763,-12.728041,0.029990926,0.23118569,2.1168585,0.031466324,10.488616,-5.632849,0.013564078,2.6017582,-0.53605914,0.029843435
0,-2.5842202,-7.226856,0.06954795,-0.54425347,1.9169298,0.05863309,-2.0568323,-3.897203,0.013762574,-0.117381446,2.0278454,0.038842443,7.3157306,-0.604669,0.0111357765,1.5870441,-0.098533,0.025824355
0,-3.603274,-7.407672,0.045618445,-1.4753368,1.0743936,0.04249958,11.191218,-4.821831,0.014025954,2.5028,1.4379886,0.027097454,15.652285,11.113994,0.0120048085,1.9764982,2.3022418,0.022248458
6,2.3012805,-8.435943,0.047453567,0.7890609,1.5933352,0.03962588,0.52867705,-7.3470707,0.02433532,-0.77225256,-0.8223554,0.029347068,6.8244357,-5.9030766,0.018817756,0.8513969,-2.0404608,0.036532972
