idx,label,parity,prob_0,prob_2,prob_4,prob_6,prob_8,prob_misc,top1_class_idx
1022,5,odd,0.0004340749,0.0002730774,1.43425505e-05,0.22390532,0.77534586,2.7357097e-05,4
1023,1,odd,0.0011522968,0.034779456,0.014226165,0.0021168406,0.94676447,0.00096069335,4
1024,7,odd,0.039587177,0.0023614236,0.91035,5.4794287e-05,0.044332065,0.0033145018,2
1025,9,odd,0.00023774331,6.6049124e-06,0.9706016,1.9027318e-08,0.029133392,2.0628499e-05,2
1026,4,even,8.833235e-09,1.420314e-07,0.9999999,1.0661313e-09,3.1416807e-08,8.373147e-09,2
1027,3,odd,9.985147e-05,0.0031539656,5.8761316e-07,8.4131774e-10,0.99673957,6.078932e-06,4
1028,6,even,2.239388e-10,1.3181378e-12,5.618093e-11,1.0,1.5430247e-11,1.64989e-13,3
1029,9,odd,1.4012895e-05,7.895047e-05,0.99990535,1.4732758e-07,6.875636e-07,8.046187e-07,2
1030,0,even,0.9995467,0.00011270994,0.000101802325,2.6705475e-05,0.00017817825,3.3911576e-05,0
1031,3,odd,0.00057259697,0.0015959692,9.5462085e-05,8.576809e-08,0.9976997,3.6149206e-05,4
1032,7,odd,0.6839791,0.09305498,0.02333929,2.7256404e-09,0.19797264,0.0016539401,0
1033,9,odd,5.798761e-05,2.051647e-05,0.993741,1.9239958e-07,0.0061622183,1.8028719e-05,2
1034,5,odd,0.0016800604,0.00070741,0.0017313211,0.0025401865,0.9926651,0.000675896,4
1035,3,odd,0.00044685428,0.9236133,2.0779472e-08,1.1700012e-09,0.07593289,6.965853e-06,1
1036,3,odd,3.1012503e-05,0.9866325,4.2542972e-08,1.1639958e-10,0.013334607,1.9390654e-06,1
1037,5,odd,0.45637727,0.0038735098,0.004306207,0.0017711293,0.52768606,0.0059858444,4
1038,1,odd,0.00076062273,0.7231889,0.00096381694,7.153499e-05,0.27236077,0.0026542896,1
1039,9,odd,0.00054440286,0.00033941027,0.9985727,5.760589e-06,0.00048213894,5.560343e-05,2
1040,5,odd,5.089007e-07,3.9507674e-07,2.9895464e-08,3.2602335e-07,0.9999987,4.3657977e-08,4
1041,1,odd,0.0010713419,0.0065943315,3.655708e-05,0.0003983425,0.9916797,0.0002196414,4
1042,4,even,1.6487112e-06,2.6320684e-08,0.99998164,1.6459659e-05,5.277601e-08,2.398825e-07,2
1043,3,odd,0.00023708183,0.00032725278,4.319456e-08,5.297335e-09,0.9994344,1.2505732e-06,4
1044,1,odd,0.00025466215,0.0016118055,0.0001303798,2.9729596e-05,0.99790984,6.354155e-05,4
1045,5,odd,6.546933e-06,1.27916755e-05,1.9957163e-07,0.00019207441,0.9997874,9.825603e-07,4
1046,8,even,4.7936084e-07,2.5592806e-06,4.4860968e-05,1.4521065e-07,0.99995184,6.5503954e-08,4
1047,4,even,6.292321e-09,2.0079076e-09,1.0,1.2252177e-09,3.5778167e-09,5.138157e-10,2
1048,6,even,5.7266574e-12,4.3520686e-12,1.4358389e-12,1.0,1.331941e-13,9.480645e-15,3
1049,5,odd,2.913643e-07,2.2802892e-07,1.9207336e-08,2.0021025e-06,0.9999975,1.668794e-08,4
1050,0,even,1.0,7.103232e-12,1.5569313e-11,1.9477062e-08,3.7737196e-13,4.445757e-09,0
1051,5,odd,0.049648445,1.3882033e-05,6.079786e-05,0.006242359,0.943972,6.2515544e-05,4
1052,3,odd,0.14809634,0.0030560133,0.00057306973,0.00032547754,0.84745485,0.00049422716,4
1053,7,odd,0.004539872,0.00051128556,0.022727637,1.4583774e-05,8.979401e-05,0.9721168,5
1054,1,odd,4.656345e-05,0.00045133109,1.1174024e-05,1.49691905e-05,0.99946386,1.2107064e-05,4
1055,6,even,1.1050904e-05,3.94012e-07,1.6754432e-06,0.9999865,2.5645036e-07,1.7708656e-07,3
1056,8,even,8.11648e-06,0.00012892301,4.8650204e-08,1.0013361e-07,0.99986255,2.0942049e-07,4
1057,2,even,0.00086349284,0.8681677,0.006974985,0.122460745,0.00024325105,0.0012899349,1
1058,7,odd,0.0012164462,0.9911543,0.0061521977,2.2324588e-08,0.0012641845,0.0002129687,1
1059,0,even,0.9988643,5.2283626e-09,1.3416565e-05,0.0011219415,1.528044e-08,3.9839597e-07,0
1060,8,even,4.7954622e-09,1.4217688e-08,3.5899692e-10,8.922081e-09,1.0,3.828433e-10,4
1061,9,odd,0.014419862,0.006807589,0.6898433,1.0111113e-05,0.27770954,0.011209666,2
1062,2,even,1.2792842e-07,0.9999969,9.69818e-09,4.671608e-10,2.8492334e-06,1.5060087e-07,1
1063,3,odd,1.9167423e-07,0.13960196,9.328724e-12,7.492581e-12,0.8603979,1.2104426e-08,4
1064,5,odd,0.00044348373,1.4734707e-09,4.6280158e-05,0.999438,7.1723465e-05,5.3509984e-07,3
1065,8,even,1.8389916e-10,2.0557316e-09,1.874304e-10,9.564918e-12,1.0,1.656188e-11,4
1066,3,odd,0.9929028,0.0010032434,0.00043202925,4.752564e-05,0.0052116127,0.0004027078,0
1067,2,even,0.00606088,0.9923287,0.00074014475,1.11778545e-05,0.0004858447,0.0003733482,1
1068,1,odd,0.004937022,0.20115814,0.00021968682,0.001481955,0.7900825,0.0021206494,4
1069,2,even,7.86516e-11,1.0,1.5611116e-08,4.5711963e-12,1.8310516e-12,2.5752592e-10,1
1070,1,odd,0.0002950737,0.00089931604,1.359009e-06,4.9261776e-06,0.99879336,5.948523e-06,4
1071,5,odd,0.9950258,0.00025534484,0.00041746537,0.0004549115,0.0023244005,0.0015220366,0
1072,9,odd,0.00012858705,4.3406654e-08,0.99987113,2.4266502e-11,2.6977545e-10,2.0053375e-07,2
1073,9,odd,3.141278e-07,1.1625328e-06,0.99999523,5.0479493e-10,3.239147e-06,8.509154e-08,2
1074,6,even,1.3283039e-08,1.0599007e-09,1.2195108e-08,1.0,7.45643e-12,6.881856e-11,3
1075,3,odd,6.189659e-07,0.96154106,3.718806e-12,3.077008e-11,0.038458355,1.3353492e-08,1
1076,7,odd,6.2084528e-06,0.9999509,3.1520227e-05,2.6382311e-11,4.8647195e-07,1.0928518e-05,1
1077,5,odd,4.0724956e-08,3.4797594e-07,2.6566125e-08,1.4017687e-07,0.9999994,1.4234666e-08,4
1078,2,even,5.9839505e-05,0.99831533,0.00081949244,4.0584226e-05,0.0005772215,0.00018750534,1
1079,5,odd,0.0024386349,0.00035726684,4.898789e-05,1.388966e-05,0.99709785,4.334176e-05,4
1080,6,even,2.8725066e-07,7.0879467e-09,1.7222757e-07,0.9999995,6.886042e-11,1.2900823e-09,3
1081,5,odd,0.00012441505,3.704712e-05,1.5722316e-06,2.1481797e-05,0.9998109,4.6041537e-06,4
1082,5,odd,0.21166687,0.0034206372,0.66142464,0.0026824512,0.12009311,0.0007122934,2
1083,3,odd,9.185763e-06,0.9943851,4.1290917e-09,5.7977817e-10,0.0056043784,1.4632592e-06,1
1084,6,even,2.0277685e-07,6.6033055e-09,1.3109366e-08,0.99999976,1.6122797e-08,7.0823497e-10,3
1085,5,odd,0.004143134,4.2375807e-05,0.08516411,0.39451793,0.5159628,0.00016970267,4
1086,0,even,1.0,2.945282e-14,1.4133295e-13,5.2505134e-10,7.206852e-16,4.832838e-11,0
1087,1,odd,0.0009467546,0.0071134767,0.0042420644,0.005434968,0.9816636,0.00059911504,4
1088,3,odd,3.6547517e-05,0.99983096,5.462676e-09,1.0950701e-09,0.00013198587,5.3629947e-07,1
1089,4,even,2.1583293e-07,3.7831592e-07,0.9999994,5.5848925e-08,6.722518e-09,1.4391009e-08,2
1090,9,odd,0.0022606088,0.0055342894,0.86103874,5.760845e-05,0.13094138,0.00016741856,2
1091,4,even,1.6413714e-09,1.3342855e-09,0.9999999,1.8127297e-10,7.8253535e-08,8.206461e-10,2
1092,4,even,1.6155425e-08,2.029641e-07,0.99999964,7.995217e-08,3.2644114e-09,1.0037409e-08,2
1093,9,odd,0.00020825258,0.000860174,0.99889624,2.945499e-06,2.3919405e-05,8.364779e-06,2
1094,2,even,9.513845e-08,0.9999999,5.147824e-12,1.2371206e-13,9.025392e-09,1.7485976e-09,1
1095,3,odd,0.07713569,0.014513161,2.0008525e-05,0.0003707069,0.90769356,0.00026685794,4
1096,9,odd,1.28456495e-05,2.5882402e-06,0.9998647,2.2205302e-09,0.000118361175,1.5678288e-06,2
1097,1,odd,0.00073720363,0.002050257,6.530023e-06,0.00019749084,0.99690264,0.00010585833,4
1098,7,odd,0.00080445607,0.0011854582,0.9961727,5.5657198e-11,0.0016062055,0.00023111641,2
1099,7,odd,8.0497165e-07,0.9999956,2.451383e-06,9.660773e-11,5.920156e-07,4.203199e-07,1
1100,0,even,1.0,1.0106338e-16,1.2955383e-15,1.7922672e-10,4.4303096e-20,7.666288e-12,0
1101,1,odd,8.71358e-05,0.00050520623,9.801278e-07,1.1549521e-06,0.9994011,4.3524874e-06,4
1102,4,even,9.576835e-06,1.0488216e-05,0.9999708,5.8675932e-06,4.6850094e-08,3.2826945e-06,2
1103,6,even,0.0060731177,3.7071382e-07,4.3866612e-07,0.99392563,3.8272048e-09,4.851356e-07,3
1104,4,even,1.9200404e-07,2.0231336e-07,0.9999927,1.1645451e-08,6.856249e-06,4.0772253e-08,2
1105,7,odd,0.00069997675,0.02251561,0.9761134,2.1138701e-08,0.0005847622,8.636444e-05,2
1106,1,odd,6.5245855e-05,0.0003975529,1.4735308e-05,0.00030130873,0.9991974,2.369204e-05,4
1107,5,odd,0.017079549,0.00039261254,4.8587102e-05,0.06905629,0.91296786,0.00045518755,4
1108,4,even,6.956089e-06,2.3510288e-06,0.99998903,4.2827625e-07,6.633234e-07,4.9895294e-07,2
1109,4,even,1.2028197e-07,8.1787796e-08,0.99999976,1.6350493e-10,5.4194082e-08,1.5055127e-08,2
1110,7,odd,7.2776493e-06,0.9999925,8.82743e-08,3.883076e-13,3.0284822e-10,1.3174562e-07,1
1111,6,even,1.4166608e-07,4.115423e-06,4.786269e-08,0.9999956,1.222859e-07,7.701792e-09,3
1112,7,odd,0.0005641675,0.00025854164,0.9988462,2.2273763e-08,0.00026099244,7.0176204e-05,2
1113,1,odd,0.0030303253,0.034350697,0.0012819837,0.005056562,0.9538922,0.0023881919,4
1114,7,odd,0.02040126,0.95286477,0.012221073,7.49856e-09,0.01368361,0.0008291835,1
1115,2,even,0.0002615455,0.9995796,6.6611705e-10,1.09559805e-05,0.00014697449,9.708835e-07,1
1116,9,odd,0.00015460384,1.534026e-06,0.99195707,2.1651156e-09,0.007882729,4.1431545e-06,2
1117,5,odd,0.0028200226,5.420614e-07,0.0013617239,0.9882181,0.0075607435,3.8924587e-05,3
1118,8,even,2.1714068e-06,5.323599e-06,5.3220198e-08,7.269156e-07,0.99999154,1.9286745e-07,4
1119,4,even,8.998356e-08,1.106536e-07,0.99999976,1.1457745e-09,3.652281e-09,2.0188295e-08,2
1120,2,even,2.590925e-15,1.0,3.4541795e-17,2.0627252e-18,1.7273714e-14,1.5599319e-13,1
1121,0,even,1.0,2.0068395e-20,1.586399e-17,4.2465238e-14,3.4809147e-23,1.7722177e-14,0
1122,6,even,9.725565e-10,8.3664485e-11,4.5341317e-10,1.0,7.5205686e-10,3.8619164e-12,3
1123,0,even,1.0,5.8988587e-12,4.1178727e-11,9.7062504e-11,2.4574124e-15,3.8986442e-10,0
1124,2,even,3.727518e-11,1.0,5.4216706e-13,1.2063032e-16,8.809582e-12,7.962848e-12,1
1125,8,even,2.7132548e-05,2.5427387e-05,4.0358095e-06,6.5616223e-07,0.9999405,2.2944068e-06,4
1126,6,even,4.23484e-06,4.1695387e-08,7.885566e-07,0.999995,1.5703977e-08,1.924752e-08,3
1127,7,odd,0.0009284047,0.9975586,0.0011298036,4.6531607e-08,0.00015749391,0.00022574404,1
1128,7,odd,0.35084677,0.025992766,0.14264408,2.4067492e-06,0.41018295,0.07033109,4
1129,3,odd,2.3877982e-07,2.4139058e-06,4.5926572e-05,3.1777608e-10,0.999951,3.2641256e-07,4
1130,2,even,2.3863645e-13,1.0,2.1471029e-20,6.0517414e-23,1.504657e-16,8.11894e-16,1
1131,9,odd,0.00023921876,4.0555153e-07,0.9997584,1.0457935e-07,1.710198e-06,1.32253e-07,2
1132,4,even,4.818872e-08,5.038022e-08,0.9999999,1.8216012e-08,7.203534e-10,3.0201301e-09,2
1133,4,even,1.0215365e-06,1.8650049e-07,0.9996244,0.0003734719,7.9291624e-07,6.6071664e-08,2
1134,1,odd,0.00036592726,0.011747714,0.0008245858,0.001684681,0.9850463,0.00033075444,4
1135,4,even,0.00016014172,4.5563494e-05,0.9996309,6.886147e-06,0.00010615836,5.0241346e-05,2
1136,6,even,1.0177469e-08,7.06616e-10,2.054383e-09,1.0,2.8846556e-09,3.3891636e-11,3
1137,0,even,0.99988186,1.9170989e-06,2.5994311e-06,0.00010375818,2.0803314e-07,9.603099e-06,0
1138,2,even,3.259093e-13,1.0,7.1927904e-16,4.947102e-20,6.906662e-17,1.9193922e-14,1
1139,1,odd,7.226893e-05,0.00019819268,7.87493e-06,0.00022494807,0.9994804,1.6302614e-05,4
1140,0,even,1.0,3.276439e-13,1.0492611e-11,1.6916866e-08,1.9631177e-15,1.4617803e-09,0
1141,3,odd,0.9564217,0.0107877515,0.00019282787,0.021751026,0.00992205,0.0009247145,0
1142,2,even,3.444039e-11,1.0,2.3659652e-13,3.96124e-10,5.2098126e-10,1.155622e-10,1
1143,4,even,6.1874306e-10,1.3167677e-09,1.0,1.4369848e-11,1.2815796e-10,1.6787795e-10,2
1144,2,even,1.0889915e-08,0.9999957,5.9892985e-10,6.209753e-07,3.6135793e-06,6.0569576e-08,1
1145,9,odd,0.0049186326,0.005616901,0.91490096,1.9566217e-07,0.0745329,3.0419704e-05,2
1146,8,even,3.8875076e-09,2.7161442e-09,7.4040893e-09,2.1208639e-11,1.0,3.1651107e-10,4
1147,9,odd,0.0053452845,0.0019346143,0.9896562,0.00014908743,0.0027043556,0.00021041847,2
1148,7,odd,0.00025190582,0.82163745,0.022849891,1.8919538e-08,0.15438427,0.00087645586,1
1149,6,even,0.005519124,1.9568533e-05,0.0062231654,0.98800874,7.4516516e-05,0.00015493357,3
1150,8,even,0.00013996054,5.8660746e-05,3.7436436e-07,2.5536553e-06,0.9997962,2.205991e-06,4
1151,9,odd,0.0020202573,0.00038534327,0.007506201,1.4535541e-06,0.9899899,9.692505e-05,4
1152,0,even,1.0,3.0896737e-18,7.708756e-18,1.8403343e-15,3.7029983e-23,2.1620352e-14,0
1153,4,even,1.3566909e-06,0.0002047267,0.9995746,8.207605e-06,0.00019346052,1.7595581e-05,2
1154,4,even,1.2960729e-07,7.012089e-06,0.9999926,1.7268542e-07,1.837935e-08,1.5956482e-07,2
1155,7,odd,0.048398092,0.9297515,0.0016572659,3.2014157e-08,0.01996233,0.00023067444,1
1156,1,odd,0.0006911174,0.2292296,3.4831046e-05,5.9706963e-05,0.7695549,0.00042981573,4
1157,4,even,0.00011593892,0.0010261026,0.9988091,3.3547156e-05,5.4577677e-06,9.744753e-06,2
1158,0,even,1.0,4.5036293e-21,1.9512436e-18,7.1413436e-14,5.794687e-25,1.04156685e-14,0
1159,4,even,2.4523029e-08,1.2882856e-07,0.9999999,4.485371e-09,1.7319142e-10,2.1343063e-09,2
1160,1,odd,0.0008035244,0.027848344,0.0003169538,0.00010797372,0.9705258,0.00039746606,4
1161,4,even,2.8592387e-08,7.378301e-09,0.9999995,5.210317e-10,4.8442155e-07,7.1693087e-09,2
1162,2,even,9.928705e-09,0.99999976,1.6389403e-09,4.240952e-11,1.8930935e-07,2.4199492e-08,1
1163,7,odd,0.71982104,0.0010775552,0.26317224,4.160392e-08,0.015678287,0.0002507914,0
1164,5,odd,1.0787805e-05,7.726574e-06,2.4747777e-09,9.478712e-08,0.9999814,2.238234e-08,4
1165,4,even,2.6053584e-08,3.4253176e-07,0.9999995,2.5118002e-10,9.2956334e-08,5.2788804e-09,2
1166,8,even,3.6303325e-05,2.1759224e-05,9.1240946e-07,1.7760082e-06,0.99993896,2.944655e-07,4
1167,4,even,1.7208968e-05,1.6112916e-05,0.9999517,8.803608e-06,3.4056745e-06,2.6802643e-06,2
1168,9,odd,0.0003947114,0.0010412295,0.9718697,7.686354e-07,0.025819892,0.0008736898,2
1169,1,odd,0.0003227862,0.07022472,2.7547867e-05,4.2051392e-06,0.92923975,0.00018101728,4
1170,1,odd,0.00016047251,0.0006848034,9.689995e-06,3.7659433e-05,0.99908364,2.3722121e-05,4
1171,6,even,1.441783e-12,7.386954e-12,1.7050292e-12,1.0,2.3980897e-14,5.967746e-15,3
1172,1,odd,0.00068117457,0.0036513954,1.872463e-05,2.4387493e-05,0.9955627,6.174548e-05,4
1173,8,even,6.0896966e-08,4.114401e-08,1.9301967e-10,1.3780195e-09,0.9999999,5.4290666e-10,4
1174,8,even,1.490044e-05,0.00014288315,3.0852339e-06,2.9798312e-07,0.9998357,3.0745016e-06,4
1175,7,odd,0.00041956556,0.0036841119,0.003112179,3.2133607e-09,0.9927666,1.7478575e-05,4
1176,7,odd,2.0400785e-05,0.9998085,7.60535e-07,3.0996003e-10,0.00016383952,6.5303407e-06,1
1177,6,even,8.686999e-14,1.2189327e-14,1.0715322e-12,1.0,2.3475081e-17,1.4487765e-16,3
1178,7,odd,6.999573e-07,0.99992514,1.9897805e-05,3.2206074e-12,4.46176e-05,9.614575e-06,1
1179,9,odd,7.1384326e-05,4.6512685e-07,0.9979572,8.4684804e-10,0.0019704483,4.7167e-07,2
1180,1,odd,0.002045332,0.9790703,0.0020045487,4.2355976e-05,0.01349513,0.0033423312,1
1181,5,odd,0.23613065,9.3861876e-05,0.36237782,0.18371144,0.21296725,0.004718942,2
1182,4,even,4.6108944e-05,2.2798236e-05,0.99992955,9.173894e-08,2.400675e-07,1.1818679e-06,2
1183,3,odd,0.004218179,0.0007965155,2.2554897e-05,0.0007771507,0.9941473,3.8337585e-05,4
1184,4,even,2.5709537e-11,2.4258212e-10,1.0,2.9516734e-12,2.089202e-11,5.6624995e-12,2
1185,7,odd,0.00024157036,0.36877814,0.047873005,3.8285273e-09,0.5823173,0.00078996865,4
1186,6,even,1.0457558e-09,8.2291274e-10,6.3190775e-10,1.0,1.7054148e-10,8.354596e-12,3
1187,5,odd,0.14806756,8.063497e-06,0.39710298,0.39265695,0.06146026,0.00070418115,2
1188,2,even,5.018397e-13,1.0,8.792265e-18,1.6352447e-19,7.0794124e-16,1.1166371e-14,1
1189,9,odd,7.752901e-05,0.00012977871,0.999542,6.764164e-06,0.00018497187,5.9031325e-05,2
1190,2,even,3.3535602e-10,1.0,5.1782515e-13,1.2156708e-10,9.808675e-09,9.0942315e-10,1
1191,0,even,1.0,6.816475e-14,2.05196e-12,3.020335e-11,1.2570237e-18,3.5218356e-10,0
1192,9,odd,0.5743188,0.00477175,4.193799e-05,1.4933593e-06,0.42079157,7.433839e-05,0
1193,7,odd,7.9264815e-08,3.1611118e-09,0.9999999,2.469888e-11,5.4555804e-09,1.4966821e-09,2
1194,2,even,5.6554934e-16,1.0,1.1499899e-19,5.7612407e-21,1.0191944e-15,3.244333e-16,1
1195,6,even,6.656507e-08,4.584161e-08,3.769884e-09,0.9999995,3.1041495e-07,1.0447685e-09,3
1196,9,odd,2.1362584e-06,4.1013894e-07,0.99999726,6.596482e-08,2.584677e-09,8.082687e-08,2
1197,8,even,4.035573e-08,6.289071e-07,2.3416321e-08,3.4176406e-10,0.9999993,3.0956315e-09,4
1198,7,odd,0.0047593834,0.0031609973,0.8720813,9.249495e-09,0.11889738,0.0011009356,2
1199,7,odd,0.9986613,4.5677032e-10,0.0012988931,1.4312454e-05,8.967217e-09,2.548025e-05,0
1200,1,odd,2.5325253e-05,0.8428149,2.0802154e-06,7.349822e-07,0.15707618,8.077122e-05,1
1201,0,even,0.9999994,5.2431175e-09,7.66704e-09,6.3053943e-07,1.785581e-11,4.6522842e-08,0
1202,9,odd,9.082265e-07,1.4979811e-06,0.99995697,7.8772934e-12,4.0694566e-05,1.7193674e-08,2
1203,5,odd,0.009374655,0.00011306412,5.716558e-05,0.0022829832,0.9880569,0.000115160474,4
1204,2,even,8.377016e-12,1.0,3.894799e-15,1.1395341e-14,4.7212165e-12,6.14458e-12,1
1205,5,odd,0.00028782594,8.184987e-06,2.6282487e-05,0.78637165,0.21329506,1.1014041e-05,3
1206,8,even,0.0022173785,0.00015224921,1.747942e-05,0.04155801,0.95601064,4.416403e-05,4
1207,0,even,0.99999857,6.759506e-12,4.2920664e-08,1.4664736e-06,5.6177177e-12,2.8791984e-09,0
1208,8,even,3.082822e-08,6.868261e-06,1.7984024e-09,2.787739e-08,0.9999931,6.528248e-09,4
1209,7,odd,0.0005831031,0.94228727,0.045497112,3.3456348e-07,0.008054797,0.0035773683,1
1210,1,odd,0.005474351,0.64680415,0.014760034,7.5384787e-06,0.32947826,0.0034755506,1
1211,2,even,7.3306837e-16,1.0,4.1539875e-22,2.7703178e-24,3.1389052e-17,8.152578e-17,1
1212,8,even,4.7796476e-08,4.9236704e-09,1.1555105e-08,7.374484e-11,0.9999999,1.8754875e-10,4
1213,0,even,0.99999976,1.4862758e-09,1.8132502e-08,5.5811462e-08,1.6689092e-12,2.2034781e-07,0
1214,0,even,1.0,1.06115235e-10,2.5149316e-10,4.804111e-10,1.746267e-14,1.343702e-09,0
1215,4,even,6.706563e-08,3.8246841e-07,0.99999917,1.875641e-09,4.0139722e-07,2.160935e-08,2
1216,0,even,1.0,1.3204339e-14,7.465786e-14,2.5020121e-11,5.9649603e-18,1.842635e-11,0
1217,0,even,1.0,1.2088473e-10,5.5239816e-11,3.6259426e-08,2.5880246e-12,3.0175569e-09,0
1218,4,even,6.8010427e-06,4.6344767e-06,0.999979,4.1247463e-06,3.178593e-06,2.1074597e-06,2
1219,5,odd,0.0001753309,7.0395163e-06,7.649448e-09,1.8937838e-08,0.99981755,1.21861e-07,4
1220,2,even,3.3586893e-09,0.9999999,8.346964e-09,1.2416442e-07,2.1363546e-09,1.3791245e-08,1
1221,2,even,3.8446114e-14,1.0,6.5007725e-16,3.375382e-12,7.160921e-09,4.990947e-12,1
1222,1,odd,2.612414e-05,0.00018926972,2.4781782e-06,2.36729e-05,0.9997527,5.748105e-06,4
1223,3,odd,7.263621e-08,0.00068719167,1.4235463e-10,9.673691e-12,0.99931276,8.882104e-09,4
1224,5,odd,5.7230636e-08,1.1018441e-06,1.0476975e-06,7.0037527e-09,0.9999976,7.344355e-08,4
1225,5,odd,0.9999696,3.1264797e-06,9.08874e-09,1.40117245e-05,8.47615e-08,1.3085635e-05,0
1226,9,odd,0.00057961396,0.0031281358,0.69457006,8.143521e-06,0.30144322,0.00027087625,2
1227,3,odd,1.523196e-06,6.846957e-06,8.736966e-09,3.20512e-09,0.99999166,3.161365e-08,4
1228,3,odd,0.98246574,0.017530639,7.875022e-09,5.1403903e-09,2.5494992e-07,3.4283473e-06,0
1229,8,even,4.874276e-10,7.724602e-08,1.1064152e-12,2.0587506e-11,0.9999999,1.932911e-11,4
1230,1,odd,0.001137215,0.008349631,0.0013305829,0.0007719702,0.98799044,0.00042012637,4
1231,5,odd,5.7192767e-05,1.3326459e-06,0.00022374092,0.00045278578,0.9992611,3.8320313e-06,4
1232,0,even,0.999966,6.578642e-06,1.6179252e-05,7.322995e-06,1.350013e-07,3.8598528e-06,0
1233,5,odd,0.0018415361,7.910133e-08,4.1359115e-05,5.8083293e-05,0.9980574,1.5401957e-06,4
1234,9,odd,0.9999958,2.0967533e-08,7.5680765e-07,2.5366894e-06,1.5769255e-10,9.809364e-07,0
1235,8,even,1.4653611e-07,5.0773547e-06,4.38689e-08,6.972945e-08,0.99999464,2.6922097e-08,4
1236,9,odd,9.4818815e-06,3.7583668e-05,0.82648885,2.2910153e-07,0.173454,9.80594e-06,2
1237,9,odd,2.4845424e-06,2.7517628e-05,0.9999238,2.8104583e-07,4.4998924e-05,8.6955856e-07,2
1238,0,even,1.0,9.457615e-19,3.1761118e-17,5.452159e-13,9.239392e-23,1.5912934e-13,0
1239,4,even,3.9348688e-08,8.6064335e-07,0.99999905,6.7563484e-09,1.05483e-08,1.0548925e-08,2
1240,5,odd,8.7617747e-07,1.2792541e-06,4.6854385e-08,5.783119e-06,0.9999919,1.6548361e-07,4
1241,7,odd,0.0065418934,0.9322568,0.045144986,4.3960947e-07,0.0027557453,0.013300186,1
1242,9,odd,0.76583296,0.00046656514,0.037088417,0.17280397,0.020783244,0.003024774,0
1243,1,odd,0.00011225658,0.012014304,0.00027873126,1.7994396e-05,0.9874765,0.00010022437,4
1244,7,odd,0.32781288,0.12895514,0.0008638092,1.1713163e-06,0.54178405,0.00058292394,4
1245,4,even,2.895371e-09,1.6989806e-09,0.9999999,2.0595754e-11,6.97394e-08,4.3158904e-10,2
1246,0,even,1.0,8.98572e-15,7.844791e-13,1.4057963e-13,8.712663e-19,2.1640612e-10,0
1247,4,even,3.7721446e-05,0.00035733898,0.9994042,0.00016040157,1.8853325e-05,2.1613463e-05,2
1248,6,even,5.5688606e-06,5.4956e-06,1.8271629e-07,0.99998856,1.2853145e-07,1.3987037e-07,3
1249,5,odd,0.5200032,0.00054306263,0.005418043,0.009836179,0.4617542,0.0024452938,0
1250,9,odd,1.4459917e-07,4.1193392e-08,0.99999976,1.5329749e-10,1.9641204e-08,2.5161704e-09,2
1251,4,even,2.6214236e-06,3.3903818e-06,0.9992919,0.00068933255,1.1393495e-05,1.2634436e-06,2
1252,3,odd,0.007538418,0.6052693,0.00014246996,0.33979654,0.045805983,0.0014472547,1
1253,5,odd,0.9961278,0.00031593986,0.00046179447,0.001019849,0.0015029442,0.0005717095,0
1254,0,even,0.9999995,6.23557e-08,1.7330778e-09,3.8512067e-07,3.1884446e-09,2.4376078e-08,0
1255,3,odd,0.0009627162,0.7176635,3.0840765e-06,2.9001214e-08,0.28128988,8.080226e-05,1
1256,9,odd,4.0533323e-06,1.3060654e-05,0.9999318,3.7767844e-08,4.8687067e-05,2.4081432e-06,2
1257,1,odd,0.0003942036,0.016800035,0.00043076804,0.0002752192,0.9815958,0.0005039739,4
1258,2,even,1.2183408e-07,0.9999999,4.1204843e-13,3.839776e-13,8.2524526e-10,1.7605046e-09,1
1259,2,even,2.8709184e-07,0.9999976,8.338934e-14,3.151561e-10,2.1783746e-06,7.0936235e-10,1
1260,8,even,4.555028e-05,5.4519827e-05,4.1172996e-05,2.0069513e-06,0.99985397,2.6883547e-06,4
1261,4,even,1.6294558e-09,3.041514e-09,1.0,1.9675159e-10,4.0420076e-08,4.0015785e-10,2
1262,6,even,0.09965495,7.582827e-05,0.014903197,0.8822656,0.0020235283,0.0010768437,3
1263,6,even,1.4668998e-09,5.901185e-13,4.9485208e-11,1.0,3.4365715e-11,4.4017548e-13,3
1264,3,odd,0.00029986748,6.1496634e-05,0.995398,1.0410565e-05,0.004183404,4.6881803e-05,2
1265,8,even,1.1596146e-09,9.600446e-09,2.0295302e-10,2.0917829e-10,1.0,9.38631e-11,4
1266,5,odd,5.9155636e-06,0.00022616124,1.257632e-08,0.15545133,0.84431505,1.538186e-06,4
1267,9,odd,1.3904706e-05,1.4864687e-05,0.99996054,8.7861e-07,5.6985837e-06,4.2211063e-06,2
1268,8,even,2.1140888e-06,1.514282e-05,1.5181193e-07,2.8754814e-06,0.99997926,5.2642355e-07,4
1269,0,even,0.9999975,2.5651127e-08,6.7401366e-08,1.7465261e-06,2.4477163e-09,6.546277e-07,0
1270,2,even,3.1144845e-07,0.9999969,1.3620571e-09,1.5251501e-08,2.324867e-06,3.249962e-07,1
1271,4,even,9.684195e-10,3.096719e-10,1.0,3.7894637e-10,2.237839e-09,1.7440338e-10,2
1272,9,odd,8.37568e-05,6.3398766e-05,0.7133217,2.1528771e-07,0.28650236,2.8496925e-05,2
