idx,label,parity,a00_c0,a00_c2,a00_c4,a00_c6,a00_c8,a01_c0,a01_c2,a01_c4,a01_c6,a01_c8,a02_c0,a02_c2,a02_c4,a02_c6,a02_c8,a03_c0,a03_c2,a03_c4,a03_c6,a03_c8,a04_c0,a04_c2,a04_c4,a04_c6,a04_c8,a05_c0,a05_c2,a05_c4,a05_c6,a05_c8,a06_c0,a06_c2,a06_c4,a06_c6,a06_c8,a07_c0,a07_c2,a07_c4,a07_c6,a07_c8
45,8,even,5.297563e-09,1.4049579e-08,4.3803228e-09,6.1195976e-08,0.9999999,4.05643e-06,2.8481045e-05,0.0010639017,1.4375155e-08,0.9989035,1.3188097e-06,1.9017411e-06,3.013131e-06,2.2734449e-07,0.99999356,1.4985234e-05,0.00080769183,4.528825e-06,3.9379454e-05,0.9991334,4.3433886e-08,1.2907293e-06,2.8861665e-08,2.8348651e-08,0.99999857,9.80282e-09,1.9842506e-08,5.332232e-09,1.10069905e-07,0.9999999,0.00024884858,0.0001852332,1.1407828e-06,0.44228086,0.5572839,0.0065641194,5.5099696e-05,0.00010255361,0.8992914,0.09398684
46,6,even,0.00018045554,0.0021226918,0.0001678915,0.37783736,0.6196916,1.8827192e-05,0.006530213,2.2114957e-06,0.00010740375,0.9933414,1.8128814e-05,0.21236931,5.162449e-05,0.74733645,0.040224545,7.8813704e-05,0.00080751086,0.99289554,0.004373136,0.0018450039,0.00042886045,0.034127813,0.07189208,0.007872094,0.8856791,3.8443955e-05,0.0008500766,6.835454e-06,0.03290199,0.9662026,0.0008327228,0.00043627305,0.059621867,0.93909734,1.1734378e-05,1.8874031e-08,4.6967408e-08,0.99999976,8.151121e-08,2.9568458e-08
47,5,odd,0.2571677,0.034479287,0.00016821211,3.49594e-05,0.70814985,0.000254778,0.003012132,0.00035248263,4.6790728e-08,0.9963806,0.16112545,0.8248274,1.18389536e-07,1.4047339e-07,0.014046998,0.00016270365,0.99976474,8.7579166e-10,2.412688e-09,7.2638075e-05,0.0017252609,0.9959044,5.1231615e-09,1.0544396e-08,0.002370436,0.5197637,0.093535386,8.3416795e-05,2.3163388e-05,0.38659436,0.9996754,0.0003245791,5.7704612e-11,4.8050488e-08,4.258708e-09,0.0018099706,0.99819,4.929571e-10,4.219336e-09,5.093317e-09
48,2,even,3.9980958e-07,0.99999666,2.343232e-10,3.6296248e-12,2.970726e-06,2.891899e-07,0.99739194,2.0578652e-09,2.686633e-11,0.002607849,3.747066e-05,0.9974764,3.3759118e-08,2.4211733e-09,0.002486193,2.4467663e-08,0.9999999,1.1220139e-12,2.7078442e-11,1.6670302e-07,8.992653e-10,0.9999999,1.12632736e-13,2.8663514e-14,9.04951e-08,8.349251e-06,0.99995303,4.591059e-09,4.5443056e-11,3.8674763e-05,5.0539097e-09,0.9999999,4.0781016e-12,9.152608e-11,9.102639e-08,1.13705894e-07,0.99999917,9.917963e-10,3.2283026e-07,4.1186283e-07
49,2,even,9.967958e-11,1.0,9.415523e-14,4.078659e-17,4.778094e-10,4.3412327e-12,1.0,2.20777e-18,3.3681043e-18,5.3696687e-09,5.7678997e-11,1.0,2.9988e-17,1.7751923e-17,2.3909572e-09,3.5232277e-13,1.0,6.4383986e-19,7.4326104e-14,1.704683e-10,5.55313e-14,1.0,1.5416467e-20,6.8109473e-19,1.5615581e-12,5.989416e-10,1.0,3.2291943e-13,3.7105886e-17,4.2555243e-10,1.8292145e-13,1.0,1.3373053e-16,3.0521568e-15,7.1195865e-13,5.0824015e-13,0.9999951,8.099293e-15,4.908352e-06,1.7123686e-10
50,1,odd,0.0198525,0.55068886,0.39864945,0.0016896697,0.029119443,0.0012244915,0.0016035509,0.0007054523,0.00084801216,0.9956185,0.0018447597,0.1324635,0.86128634,0.00018739648,0.0042180642,0.00026762293,0.0018918453,8.280429e-06,0.0009710948,0.9968612,0.0013857019,0.014909851,7.853142e-05,0.00061062415,0.9830153,0.0048947367,0.13590963,0.85865545,0.00014014298,0.00040005374,0.0015467794,0.97937566,0.018812343,7.210101e-05,0.0001929394,0.0022397088,0.8811165,0.00026400175,0.01300121,0.10337867
51,8,even,0.22507511,5.485139e-06,0.41465154,0.33469978,0.025568107,0.9999951,7.506019e-07,8.149362e-07,1.6037308e-06,1.8210575e-06,0.9213238,0.0005062025,1.5810527e-05,0.0005854662,0.07756863,2.0264414e-08,2.0360187e-06,8.599682e-08,2.4922466e-08,0.99999785,1.6686217e-05,6.73978e-05,9.698261e-07,4.1412363e-07,0.9999145,0.07152726,5.404739e-06,0.32906675,0.53995395,0.059446666,5.780213e-09,3.4683396e-08,5.996009e-09,3.320786e-05,0.99996674,3.3691663e-09,2.0363903e-07,5.1500115e-09,8.5290004e-08,0.99999976
52,5,odd,0.000786998,3.1503478e-05,6.129173e-06,0.018834906,0.9803405,0.00053488003,1.7034137e-05,0.0015369628,3.988112e-06,0.99790716,0.00021368887,6.1824135e-06,1.1484493e-06,8.538942e-06,0.99977046,0.0006297732,0.00010387253,8.809371e-05,0.15299289,0.8461854,0.0001757487,2.7423615e-05,5.5263376e-06,0.0010736744,0.99871767,0.0013786185,8.2788814e-05,6.983018e-06,0.020304734,0.97822684,9.1985436e-05,6.7003083e-07,3.4160456e-07,0.99990106,5.993178e-06,7.342378e-05,1.2328242e-05,4.8365378e-06,0.9998833,2.6148466e-05
53,6,even,4.112057e-05,6.9425346e-07,1.094176e-06,0.99854076,0.0014163818,0.01857183,0.00048638106,0.03953077,0.0012236857,0.94018734,0.0007136644,2.6038595e-06,0.0004295228,0.022029415,0.9768248,3.6447148e-07,2.3338332e-08,2.5627048e-07,0.99999917,2.04844e-07,0.000103917344,1.1596334e-06,1.9659806e-06,0.99929583,0.00059707335,0.00017078439,3.8745084e-06,4.23788e-06,0.9775733,0.022247884,6.0787535e-08,5.516098e-10,6.484841e-10,0.9999999,4.1660253e-10,4.1747785e-06,1.4970011e-08,6.5838212e-06,0.99998915,9.678245e-08
54,2,even,8.729178e-06,0.99989474,1.5705657e-09,9.7149435e-09,9.652405e-05,1.0128726e-08,1.0,7.953729e-11,4.9850003e-12,1.4860607e-09,4.6324575e-07,0.99999857,3.909361e-10,2.0494804e-09,9.5143815e-07,4.0665893e-09,1.0,9.773361e-09,5.777892e-09,1.1042628e-08,1.9292152e-09,1.0,1.56751e-10,8.937396e-12,1.1333514e-08,2.7680193e-05,0.99988985,1.9691697e-09,3.036746e-08,8.253463e-05,9.094429e-07,0.9539592,2.6607268e-08,0.046012197,2.7613294e-05,1.6379308e-07,0.018478626,5.835991e-06,0.9815139,1.3587492e-06
55,6,even,0.0002287805,0.0067986352,4.480236e-06,0.07928175,0.91368634,0.00076546555,0.89776266,0.0012430545,0.0010734933,0.09915535,1.107268e-05,0.0009888833,3.0616415e-05,0.00095101015,0.9980184,3.1908363e-05,2.3175646e-07,6.435875e-07,0.9999672,2.357956e-08,0.0005079945,5.3035823e-05,2.2054752e-05,0.9993913,2.5627523e-05,6.8692185e-05,0.007462841,3.677871e-06,0.02286414,0.9696007,2.690731e-07,1.8762154e-08,6.0064e-11,0.99999976,8.044945e-09,0.004360019,1.3419182e-07,0.001353123,0.9942867,2.2397277e-08
56,5,odd,0.0002461254,0.00031397198,0.99929273,2.6765969e-05,0.0001203328,0.014409881,0.00037798032,0.97764516,1.983227e-05,0.007547199,0.0008983709,0.00077679264,0.008441157,1.796937e-06,0.98988193,0.008370531,0.027449379,0.0012063673,0.0063695745,0.9566041,0.010178204,0.009432373,0.009664979,8.981638e-05,0.97063464,0.00048783422,0.0007201249,0.99779713,2.380109e-05,0.0009712568,0.022713978,0.002935844,0.009909368,0.535174,0.4292668,0.0007543195,0.019143771,1.7090024e-05,0.0059598447,0.97412497
57,9,odd,6.538283e-05,5.5047544e-06,0.99992585,2.5550878e-06,7.0312706e-07,2.84676e-07,2.1730722e-07,0.9999995,4.4878103e-08,1.964195e-08,0.00048271363,7.947373e-06,0.9994823,1.899043e-05,8.051675e-06,3.7523336e-05,8.375092e-05,0.99769235,4.5660317e-06,0.0021818636,2.6327547e-05,1.5026614e-05,0.999884,4.5506664e-07,7.408698e-05,0.00011863487,1.4030349e-05,0.999856,9.157915e-06,2.1936653e-06,0.11046609,0.0019014475,0.4600139,0.021054322,0.4065643,0.0005136698,0.0011264491,0.847951,1.7166207e-05,0.15039171
58,9,odd,4.9327186e-06,8.465353e-08,0.99999,6.6394264e-08,4.8720904e-06,0.7607402,0.040023975,0.19876881,0.00015775533,0.00030922308,0.004325416,0.9948813,0.00052319665,3.9068935e-05,0.00023110643,1.3815193e-08,8.463809e-06,1.4279805e-08,1.4981663e-09,0.99999154,1.8843926e-05,0.00041403936,2.5078087e-05,4.093828e-07,0.99954164,3.3273377e-06,8.109884e-08,0.9999938,1.6925516e-07,2.6751545e-06,2.7104306e-05,1.9067778e-06,0.0040439237,5.5827302e-05,0.99587125,1.2739276e-09,9.064108e-08,7.355621e-10,7.0832956e-10,0.9999999
59,8,even,1.6317571e-06,4.549676e-05,1.4299162e-07,5.962051e-06,0.9999467,5.0235023e-08,5.481718e-07,1.6946954e-08,4.6705355e-09,0.9999994,8.3909995e-08,9.42924e-07,2.1027824e-09,2.2705045e-08,0.9999989,0.0009815725,0.0020065124,2.076649e-06,0.026454082,0.9705558,5.474979e-07,1.3751467e-05,2.1460227e-09,4.3436166e-06,0.9999814,3.613299e-06,8.229511e-05,5.072337e-07,4.1005896e-06,0.9999095,1.6150486e-06,1.6252068e-05,5.440984e-08,0.99794024,0.0020418079,4.6594098e-05,4.9090386e-06,3.2088815e-06,0.9999175,2.7731348e-05
60,7,odd,0.004376593,8.711446e-06,0.9955112,2.7902057e-05,7.5752614e-05,2.0792322e-06,2.846695e-07,0.99998343,1.4053974e-06,1.27159565e-05,0.10457484,0.00079620694,0.87983394,0.0019765778,0.012818404,0.00040937462,0.989808,0.00023446734,3.4970742e-07,0.009547879,0.016581535,0.76442486,0.11487469,8.125313e-06,0.10411079,0.0046888147,1.0133436e-05,0.99506456,8.398114e-05,0.00015260222,0.9945732,0.00528273,7.02087e-05,8.152885e-07,7.3066796e-05,0.00047560508,0.9990877,4.169389e-06,2.9974594e-09,0.00043263257
61,4,even,0.0003204914,0.00011260032,0.9995635,2.9869782e-06,3.8061998e-07,8.718382e-07,1.2062053e-06,0.99999666,1.1763964e-06,6.6868886e-08,0.00018989043,2.4658277e-06,0.9997577,4.741813e-05,2.5416546e-06,1.3001582e-05,6.730204e-05,0.999902,5.8610162e-06,1.1827729e-05,4.556793e-07,1.0811423e-06,0.9999982,1.5337646e-07,1.6892179e-07,0.0007145343,0.00013851274,0.9991353,1.0043488e-05,1.6962811e-06,1.8040315e-05,0.00017985216,0.99972683,2.134436e-05,5.401315e-05,1.1646622e-05,3.6011126e-05,0.999902,5.109101e-06,4.518397e-05
62,6,even,0.00013924079,0.007494333,0.0005341994,0.98588794,0.0059443205,4.0683284e-05,2.703886e-06,2.8025415e-05,0.99567324,0.0042552724,0.00023115221,1.5458652e-05,0.001998967,0.9912565,0.006497992,6.297099e-09,3.1517366e-10,1.646879e-08,1.0,1.2090251e-10,7.700316e-08,3.40894e-09,4.7281997e-08,0.9999999,5.5733494e-08,0.0010486996,0.14717452,0.014523398,0.8011375,0.036115896,3.76984e-07,0.0022960403,3.6254133e-07,0.9976913,1.1991884e-05,8.072539e-08,5.7827423e-09,9.426888e-08,0.99999976,2.0978008e-09
63,0,even,0.9999871,7.2931316e-06,4.360594e-09,2.849589e-06,2.7444662e-06,0.9988034,1.4091906e-05,0.0011747854,3.7786508e-06,3.9222605e-06,0.9999963,1.8455945e-06,4.1657895e-09,1.3329678e-06,5.8169326e-07,0.9999995,5.148587e-07,1.7766009e-09,5.317501e-10,1.2023875e-10,1.0,2.8014304e-08,1.858647e-10,5.9892447e-10,3.3881112e-10,0.9999696,1.8437959e-05,3.3678762e-09,4.070165e-06,7.917522e-06,0.95906174,0.02252171,3.487109e-07,0.014903085,0.003513053,0.99999785,5.603608e-07,2.5434033e-09,1.5180891e-06,9.202763e-10
64,9,odd,3.452464e-05,5.2712594e-06,0.99993217,2.009192e-06,2.5996054e-05,1.050156e-06,3.9462506e-07,0.99997056,2.9716518e-06,2.4981839e-05,1.0815066e-05,2.9648775e-06,0.9999752,1.588254e-07,1.0885149e-05,0.00020759797,0.0002737253,0.06695195,2.3420658e-05,0.93254334,4.011611e-05,5.356663e-05,0.99248004,6.546889e-06,0.007419719,0.00014457687,1.7154747e-05,0.99977535,3.106544e-06,5.9802387e-05,0.026610395,0.005396336,0.20735154,7.066594e-05,0.7605711,0.00035250717,0.0039794613,0.0011901268,7.178628e-06,0.9944707
65,3,odd,0.0005129361,0.74011517,2.11022e-06,9.4368943e-07,0.2593688,8.49882e-05,0.0010186428,0.0006603163,5.3987146e-06,0.99823064,0.0017799095,0.8762042,8.984531e-06,1.5769747e-06,0.12200529,0.7031588,0.015237914,0.0014637893,0.21978103,0.060358368,0.091401994,0.057663724,0.0031478142,0.017737588,0.83004886,0.00014992162,0.94551957,2.5991272e-07,9.64152e-08,0.05433013,0.04923053,0.950537,8.2792766e-08,1.8568195e-05,0.00021371545,0.9958402,0.0006150122,2.2814216e-05,0.0035124265,9.589325e-06
66,8,even,4.108829e-06,1.0186436e-05,1.5899892e-05,2.335367e-06,0.99996746,0.00018698344,0.00043118544,0.0019397686,8.489035e-05,0.9973572,0.0018688943,0.004967381,0.00086546363,0.00011549808,0.9921828,5.433586e-08,6.300789e-07,2.4202574e-08,7.246405e-09,0.9999993,2.200684e-08,1.8159922e-07,1.3049642e-08,1.1224183e-08,0.99999976,3.7469017e-05,4.0440325e-05,0.00016362753,1.5575099e-05,0.9997429,1.926619e-08,1.3752054e-07,7.991049e-09,3.8544985e-07,0.9999994,2.2389641e-07,8.098968e-06,1.6439103e-08,1.1963991e-06,0.99999046
67,8,even,0.00019775052,0.00047129922,0.00024038216,0.00032098996,0.9987696,0.00017631611,0.00056811015,0.89520615,0.00012527619,0.10392414,6.051042e-05,0.00021325705,3.873158e-05,6.7167084e-06,0.99968076,0.0011671323,0.00034096913,0.0004886631,0.00013989769,0.99786335,1.5224037e-05,2.5534515e-05,2.3832972e-05,4.8669804e-06,0.9999305,0.00019828635,0.00058899086,0.00019010833,0.00010494576,0.9989177,3.806965e-05,0.00023905071,1.2788904e-05,0.0002755645,0.99943453,0.10661437,0.008899333,0.0020706067,0.061636686,0.820779
68,4,even,8.886178e-09,4.2616488e-10,1.0,1.2557983e-08,7.8717484e-11,5.327313e-09,1.4000713e-11,1.0,6.531706e-09,2.5381192e-11,0.00085757504,2.4450676e-08,0.9917596,0.007363295,1.9497193e-05,6.26922e-10,2.7494287e-10,1.0,1.1472617e-09,1.2132948e-09,3.890764e-09,9.088955e-11,1.0,4.222941e-09,1.0091239e-08,1.2611778e-07,3.4534409e-09,0.99999964,2.1103841e-07,1.4162785e-09,4.821969e-07,6.637904e-08,0.9999819,2.630373e-06,1.4896622e-05,1.9413305e-06,2.677336e-07,0.9993887,2.8196122e-05,0.0005807774
69,4,even,6.6411653e-06,1.3673493e-05,0.999979,7.747559e-07,4.024804e-09,3.597007e-05,5.8591188e-05,0.9996941,0.00020988015,1.513741e-06,1.0616968e-06,2.4057255e-07,0.99999785,8.412195e-07,1.20240955e-08,1.5656527e-05,0.0010031458,0.9988469,5.2410975e-05,8.190535e-05,9.199101e-07,4.0971368e-06,0.99999416,7.1962734e-07,1.0916064e-07,5.507676e-06,5.8322407e-06,0.9999881,6.2540835e-07,3.805841e-09,9.636901e-06,0.0001437861,0.9998374,6.264957e-06,2.8177926e-06,1.8341278e-06,7.2833623e-06,0.9999857,3.4105549e-06,1.8257024e-06
70,6,even,3.074811e-06,8.71374e-06,2.4741828e-07,0.99998796,1.6876895e-08,6.258377e-05,6.463986e-06,2.2058424e-05,0.9999076,1.2890976e-06,0.00093127595,2.3740165e-05,0.00045976724,0.9985838,1.4615343e-06,7.067733e-11,5.635095e-10,1.925371e-08,1.0,5.265167e-13,6.8674257e-09,6.9707973e-09,1.0742133e-07,0.9999999,1.3898967e-11,1.6626494e-05,5.8309157e-05,6.5932994e-07,0.9999243,1.3835763e-07,6.749206e-09,6.7235895e-08,2.4455569e-09,0.9999999,3.3881012e-12,1.9305652e-10,1.6069159e-09,3.6047865e-08,1.0,1.5064576e-12
71,5,odd,6.0513446e-07,8.283858e-06,0.0010769115,2.287556e-07,0.998914,0.00011810393,0.00024767348,0.0011859469,4.175677e-05,0.9984066,7.79511e-07,3.930112e-05,9.338308e-06,6.74685e-06,0.99994385,0.023736326,0.0006342498,0.0016452186,0.0049552284,0.969029,2.5849056e-05,6.648686e-06,5.273069e-06,5.9653394e-07,0.9999616,7.850699e-08,2.019893e-06,3.715717e-05,2.6215622e-08,0.99996066,0.0015133445,7.363929e-05,0.00036780618,0.9956577,0.0023876077,0.023309354,0.0008066254,0.13665338,0.015080236,0.8241504
72,3,odd,0.015048603,0.0039503365,0.0017306018,0.0011423067,0.97812814,0.018597405,0.00019724552,0.05109721,0.00083886733,0.9292693,0.16300257,0.09407689,0.0011966489,0.001498827,0.7402251,0.20611738,0.7796459,1.2029007e-05,0.001949254,0.01227544,0.9342103,0.03592629,2.922131e-05,0.0025146457,0.02731953,0.03737307,0.012134627,0.0024990248,0.0016392389,0.94635403,0.9919099,0.007931258,6.832553e-07,0.00011875683,3.9349256e-05,0.15671076,0.80095506,2.5399563e-06,0.042227753,0.00010392466
73,0,even,0.9999913,6.612072e-07,7.6092355e-11,6.570763e-06,1.4523819e-06,0.9999999,9.9186984e-08,1.6541754e-09,2.0421236e-09,9.0282093e-10,0.99996316,9.318863e-06,6.354987e-09,1.2473799e-05,1.5031486e-05,0.99990094,9.8255194e-05,2.701655e-07,4.6932522e-07,1.00225364e-07,1.0,1.561877e-08,5.0494726e-11,7.576521e-09,1.8310116e-10,0.99934477,2.5866048e-05,5.599101e-10,0.00011494294,0.0005143916,0.29244158,1.7837127e-07,6.4192945e-10,0.7075575,7.683921e-07,0.99993944,5.686023e-07,4.1053045e-07,5.9561007e-05,3.4757154e-08
74,4,even,0.0057823462,0.00013245369,0.11317266,0.8808,0.00011252611,0.0100676445,1.272917e-06,0.9888967,0.0010337551,6.4177067e-07,0.35085762,1.2062303e-05,0.009607103,0.6394464,7.683673e-05,3.980494e-09,3.607419e-09,1.0,2.2246631e-09,4.8639835e-11,3.884721e-06,1.5043497e-08,0.9999957,3.2801773e-07,2.0243112e-09,0.0006850276,7.2886185e-05,0.00078564463,0.9983876,6.885711e-05,4.9916453e-06,6.4902724e-06,0.9999205,6.539832e-05,2.6432447e-06,1.623934e-08,5.6556537e-09,1.0,5.5738365e-09,1.8045665e-08
75,4,even,3.2832515e-05,1.3868367e-07,0.99996257,4.340728e-06,1.2940406e-07,1.6113754e-07,2.399945e-08,0.99999976,2.006216e-08,3.2885e-11,0.008027581,3.6899125e-06,0.86395824,0.12800999,4.2817226e-07,5.9605285e-09,9.452884e-09,0.9999999,5.31052e-10,8.330522e-08,3.3866936e-08,9.382489e-09,1.0,2.9201903e-09,5.1875544e-09,0.00064062636,5.140751e-07,0.9991835,0.00017410285,1.1498654e-06,4.851741e-07,1.787334e-09,0.99997056,6.904738e-08,2.8789482e-05,1.0201455e-06,2.0713906e-06,0.9910958,4.9649287e-08,0.008901103
76,4,even,0.002222085,0.0015595572,0.94300336,0.025149208,0.028065829,6.7886995e-06,8.344301e-05,0.999902,7.2267812e-06,4.5667213e-07,0.0008522983,0.00046836396,0.9975431,0.00088514347,0.00025113096,2.6544778e-05,0.00021961957,0.9994154,0.00023652222,0.00010197978,1.1253504e-06,1.4782263e-05,0.999982,1.690766e-06,4.5740651e-07,0.0042406404,0.002024376,0.6567419,0.07302406,0.2639691,6.41361e-05,2.2274779e-05,0.99763167,0.0021081576,0.00017375291,2.357794e-05,1.8479519e-05,0.9978376,0.00021754071,0.0019026897
77,6,even,7.626847e-08,4.7837113e-07,1.0298354e-08,0.9999994,4.9481454e-09,5.8679336e-05,0.0005256519,0.00019311687,0.9992217,8.177253e-07,1.5878915e-06,0.00027976028,7.0206035e-05,0.9996474,1.0652611e-06,6.481508e-07,2.980105e-07,4.9395647e-05,0.9999497,3.1381695e-08,1.1406802e-06,3.468747e-07,1.2116977e-05,0.9999864,2.0658488e-09,2.423795e-07,3.190435e-06,8.196665e-08,0.9999964,7.066061e-08,2.1381989e-07,1.1357308e-07,5.487381e-08,0.99999964,9.558765e-09,5.49291e-05,8.590673e-07,0.8277146,0.17222492,4.7205913e-06
78,0,even,0.998412,0.0015641549,7.7168394e-08,9.764144e-07,2.2686612e-05,0.8077125,0.001886087,0.1838049,0.002875958,0.0037205634,0.9998185,0.00017485365,4.213724e-07,8.2243355e-07,5.3673816e-06,0.99997306,2.6267617e-05,1.2098455e-07,3.3399488e-07,1.788805e-07,0.99998367,1.5054305e-05,1.6568517e-07,5.8683764e-07,6.44857e-07,0.9819817,0.01785965,1.08112005e-07,5.846922e-07,0.0001578824,0.4676852,0.52537066,1.2770097e-07,9.3666175e-05,0.0068503637,0.99997544,1.1558335e-05,1.1044337e-08,1.289744e-05,1.496513e-07
79,3,odd,0.15127291,0.84861034,4.947971e-10,6.823816e-11,0.00011676606,1.6785595e-09,0.9999658,1.9419573e-15,5.1237586e-15,3.4221204e-05,0.0010797451,0.99890685,1.7660265e-12,9.90875e-11,1.347335e-05,5.065589e-12,1.0,5.7749573e-18,1.9025583e-16,4.2430535e-09,4.670658e-11,1.0,1.3738509e-18,5.06207e-17,2.3233978e-08,0.9495995,0.050397534,1.6899063e-10,5.6061093e-11,2.9666364e-06,1.930838e-06,0.9999981,5.3258264e-14,7.979987e-11,1.472993e-08,1.9472661e-10,1.0,2.1576955e-12,4.3393806e-11,1.9043211e-10
80,1,odd,0.010105853,0.9054381,0.07959514,0.00011769786,0.004743197,0.00012805735,0.0008027506,7.793001e-05,8.4320636e-05,0.99890697,0.0038291237,0.76743066,0.22789127,7.852289e-05,0.0007705242,0.0005267663,0.12228284,5.6035433e-06,0.014495859,0.86268896,0.000880061,0.068178944,0.00013848863,0.000870579,0.92993194,0.007960863,0.8264945,0.16524707,2.081713e-05,0.0002767474,0.00018408157,0.9973127,0.0024921964,3.4188056e-06,7.604435e-06,3.0307332e-05,0.998372,7.1349027e-06,0.0007546153,0.00083593803
81,9,odd,9.062097e-05,2.348888e-05,0.9994067,4.394865e-06,0.00047478755,7.119745e-07,1.9199845e-06,0.99999726,4.6402484e-08,7.2315366e-08,0.0030054846,0.0007494786,0.9958401,0.0001754087,0.00022955214,2.1231006e-05,0.00017597474,0.0021074137,2.7149514e-05,0.9976682,9.212855e-06,1.5668515e-05,0.9998043,1.5704679e-06,0.00016919253,0.0004540412,0.00019518424,0.9947745,2.4960766e-05,0.004551363,0.0045768884,8.074578e-05,0.27751458,0.0004333288,0.7173945,1.4497215e-06,1.8353929e-05,2.5023658e-06,1.1769449e-06,0.9999765
82,5,odd,0.00012119106,0.00081801426,0.99164504,2.151485e-06,0.007413607,0.00064629066,0.00044062288,0.11881249,4.9564965e-06,0.88009566,1.2345978e-07,4.344181e-05,2.1412774e-07,1.9285852e-10,0.99995625,8.40069e-07,8.1780845e-06,1.1431781e-06,8.450384e-06,0.9999814,1.1237998e-08,4.4942973e-07,2.336474e-09,4.048045e-09,0.9999995,4.271652e-05,0.002130531,0.9845563,6.7732884e-07,0.013269725,5.2018695e-05,0.002104771,0.0054199942,0.0029404974,0.98948276,6.9806056e-06,0.00018248125,6.0211714e-06,0.004817142,0.99498737
83,4,even,1.0399588e-05,0.0003138534,0.9995987,6.7897316e-05,9.177272e-06,1.1468887e-07,1.4951118e-07,0.99999523,4.559303e-06,3.568594e-08,0.00010411174,0.00010100561,0.9983077,0.0014650142,2.2080838e-05,2.587677e-08,4.5922778e-07,0.99999905,2.8165326e-07,2.3144776e-07,1.1336677e-07,4.170326e-07,0.9999982,5.7112595e-07,7.163169e-07,5.221863e-05,0.002412818,0.9969662,0.00052173657,4.711436e-05,0.014376821,0.05000621,0.7584622,0.0011800176,0.17597473,0.00020840838,0.00080212427,0.9904711,0.00076564786,0.0077525373
84,4,even,0.00072658603,2.042546e-05,0.9291087,0.069950104,0.00019415839,8.296984e-07,8.8267164e-08,0.9999975,1.5435502e-06,5.2497544e-08,0.008651032,3.809197e-05,0.56784546,0.41851005,0.0049553216,1.6695555e-08,4.644324e-08,0.99999964,2.2619685e-07,3.1474496e-08,7.919828e-09,2.604514e-09,1.0,1.0875223e-08,2.7010691e-09,0.0020536326,7.4273696e-05,0.3937777,0.60158545,0.0025089118,4.8274915e-06,4.3614847e-07,0.99992526,5.6470613e-05,1.2990445e-05,2.0526466e-08,1.5002396e-08,0.9999988,3.3936796e-08,1.2489842e-06
85,8,even,3.4885925e-06,1.4474843e-08,0.9998037,4.3284267e-08,0.00019282986,5.0121624e-05,1.5222588e-07,0.9752064,1.439144e-07,0.024743328,0.002484156,7.721645e-08,0.92771655,1.5581263e-07,0.06979906,2.881046e-05,1.6515545e-05,8.158347e-08,1.3499526e-06,0.99995327,1.4287934e-05,3.1432512e-07,1.1728333e-05,9.565647e-09,0.99997365,1.8890998e-05,2.8052973e-08,0.9973984,2.8024202e-08,0.0025826737,7.115484e-07,1.0163637e-05,0.0022842248,1.2070084e-06,0.99770373,3.4601943e-08,3.3636667e-07,3.9735504e-10,1.6482856e-09,0.99999964
86,0,even,0.9999809,1.8650655e-05,2.1438133e-12,5.0998498e-08,4.858718e-07,0.9999945,4.883314e-06,2.9086817e-07,4.5867356e-08,3.216726e-07,0.9999988,9.1494144e-07,9.484736e-12,1.292287e-07,1.09781915e-07,0.9999994,6.0203513e-07,1.08782774e-10,3.338051e-10,3.3230006e-11,0.9999999,1.7856263e-07,2.3509023e-11,2.7239468e-09,2.0400243e-10,0.99993396,6.37061e-05,1.7740372e-12,1.0923052e-07,2.281394e-06,0.9768307,0.018119413,1.4771631e-10,0.004914282,0.00013557839,0.9997696,1.2147141e-06,4.796884e-08,0.00022922739,3.2126504e-10
87,4,even,0.00036281464,3.0586994e-05,0.9121025,0.08665333,0.0008507663,4.5293058e-05,0.0005283295,0.999423,2.8316208e-06,4.4852763e-07,0.0057056313,0.0447127,0.5006512,0.44881096,0.00011951929,1.6437987e-06,9.089367e-06,0.99960417,3.4927093e-06,0.00038163323,9.094701e-06,8.52453e-06,0.999938,4.8801775e-07,4.3810418e-05,0.0002262113,3.733371e-05,0.019132845,0.979759,0.0008446646,1.1016099e-05,1.6028116e-07,0.9998667,2.2434974e-06,0.000119775694,3.9508896e-07,1.6165413e-07,6.780685e-05,1.0849101e-06,0.9999305
